File Name,Table_Count,Table_Names
joomla_4.0.0-2020-05-29_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2020-09-27_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2020-12-20_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2021-04-22_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2021-04-27_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2021-05-30_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2021-06-04_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2021-08-13_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.0-2021-08-17_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.3-2021-09-04_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.3-2021-09-05_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.0.6-2021-12-23_mod.sql,65,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.0-2021-11-20_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.0-2021-11-28_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.0-2021-12-29_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.0-2022-01-08_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.0-2022-01-19_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.0-2022-01-24_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.1-2022-02-20_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.3-2022-04-07_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.1.3-2022-04-08_mod.sql,66,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.2.0-2022-05-15_mod.sql,67,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_mfa`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
joomla_4.2.0-2022-06-15_mod.sql,67,"['`assets`', '`associations`', '`banner_clients`', '`banner_tracks`', '`banners`', '`categories`', '`contact_details`', '`content`', '`content_frontpage`', '`content_rating`', '`content_types`', '`contentitem_tag_map`', '`core_log_searches`', '`extensions`', '`fields`', '`fields_categories`', '`fields_groups`', '`fields_values`', '`finder_filters`', '`finder_links`', '`finder_links_terms`', '`finder_logging`', '`finder_taxonomy`', '`finder_taxonomy_map`', '`finder_terms`', '`finder_terms_common`', '`finder_tokens`', '`finder_tokens_aggregate`', '`finder_types`', '`history`', '`languages`', '`mail_templates`', '`menu`', '`menu_types`', '`messages`', '`messages_cfg`', '`modules`', '`modules_menu`', '`newsfeeds`', '`overrider`', '`postinstall_messages`', '`redirect_links`', '`scheduler_tasks`', '`schemas`', '`session`', '`tags`', '`template_overrides`', '`template_styles`', '`ucm_base`', '`ucm_content`', '`update_sites`', '`update_sites_extensions`', '`updates`', '`user_keys`', '`user_mfa`', '`user_notes`', '`user_profiles`', '`user_usergroup_map`', '`usergroups`', '`users`', '`utf8_conversion`', '`viewlevels`', '`webauthn_credentials`', '`workflow_associations`', '`workflow_stages`', '`workflow_transitions`', '`workflows`']"
