file name,table_count,table_names
Weberp-3.10-demo_mod_sort.sql,101,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`worequirements`']"
Weberp-3.11-demo_mod_sort.sql,107,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`worequirements`', '`mrpdemands`']"
Weberp-3.11.1-demo_mod_sort.sql,107,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`worequirements`', '`mrpdemands`']"
Weberp-4.00-demo_mod_sort.sql,122,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`worequirements`', '`mrpdemands`']"
Weberp-4.04-demo_mod_sort.sql,122,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`worequirements`', '`mrpdemands`']"
Weberp-4.04.1-demo_mod_sort.sql,122,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`worequirements`', '`mrpdemands`']"
Weberp-4.04.4-demo_mod_sort.sql,122,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`worequirements`', '`mrpdemands`']"
Weberp-4.04.5-demo_mod_sort.sql,122,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`worequirements`', '`mrpdemands`']"
Weberp-4.05-demo_mod_sort.sql,122,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`worequirements`', '`mrpdemands`']"
Weberp-4.06-demo_mod_sort.sql,122,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`worequirements`', '`mrpdemands`']"
Weberp-4.07-demo_mod_sort.sql,125,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`tenderitems`', '`tenders`', '`tendersuppliers`', '`worequirements`', '`mrpdemands`']"
Weberp-4.08-demo_mod_sort.sql,130,"['`accountgroups`', '`accountsection`', '`areas`', '`bankaccounts`', '`banktrans`', '`bom`', '`buckets`', '`chartdetails`', '`chartmaster`', '`cogsglpostings`', '`companies`', '`config`', '`contractbom`', '`contractreqts`', '`contracts`', '`currencies`', '`custallocns`', '`custbranch`', '`debtorsmaster`', '`debtortrans`', '`discountmatrix`', '`edi_orders_seg_groups`', '`edi_orders_segs`', '`ediitemmapping`', '`edimessageformat`', '`freightcosts`', '`gltrans`', '`grns`', '`holdreasons`', '`lastcostrollup`', '`locations`', '`locstock`', '`loctransfers`', '`orderdeliverydifferenceslog`', '`paymentmethods`', '`paymentterms`', '`periods`', '`prices`', '`purchdata`', '`purchorderdetails`', '`purchorders`', '`recurringsalesorders`', '`recurrsalesorderdetails`', '`reportcolumns`', '`reportheaders`', '`salesanalysis`', '`salescat`', '`salescatprod`', '`salesglpostings`', '`salesman`', '`salesorderdetails`', '`salesorders`', '`salestypes`', '`scripts`', '`securitygroups`', '`securityroles`', '`securitytokens`', '`shipmentcharges`', '`shipments`', '`shippers`', '`stockcategory`', '`stockcheckfreeze`', '`stockcounts`', '`stockmaster`', '`stockmoves`', '`stockserialitems`', '`stockserialmoves`', '`suppallocs`', '`suppliercontacts`', '`suppliers`', '`supptrans`', '`systypes`', '`taxauthorities`', '`unitsofmeasure`', '`workcentres`', '`www_users`', '`debtortranstaxes`', '`stockmovestaxes`', '`supptranstaxes`', '`taxauthrates`', '`taxcategories`', '`taxgroups`', '`taxgrouptaxes`', '`taxprovinces`', '`reportfields`', '`reportlinks`', '`reports`', '`woitems`', '`workorders`', '`stockcatproperties`', '`stockitemproperties`', '`assetmanager`', '`audittrail`', '`factorcompanies`', '`custcontacts`', '`custnotes`', '`debtortype`', '`debtortypenotes`', '`geocode_param`', '`tags`', '`deliverynotes`', '`mrpcalendar`', '`mrpdemandtypes`', '`purchorderauth`', '`woserialnos`', '`contractcharges`', '`emailsettings`', '`fixedassetcategories`', '`fixedassetlocations`', '`fixedassets`', '`fixedassettrans`', '`offers`', '`pcashdetails`', '`pcexpenses`', '`pctabexpenses`', '`pctabs`', '`pctypetabs`', '`pickinglistdetails`', '`pickinglists`', '`suppliertype`', '`tenderitems`', '`tenders`', '`tendersuppliers`', '`departments`', '`labelfields`', '`labels`', '`stockrequest`', '`stockrequestitems`', '`worequirements`', '`mrpdemands`']"
